booking_id,user_id,worker_id,category,subcategory,scheduled_time,created_time,status,price,tip,feedback_rating,feedback_text,rework_required
44f335a6-4428-4450-88be-3e5cef5478bb,5d52a06c-4efd-4f89-ad76-9acaba72c0fd,6f720c80-6ef0-410d-b113-eb9cbb19c903,plumber,plumber_general,2025-11-13T01:51:34.000Z,2025-07-07T05:29:54.000Z,requested,1841,0,,,false
d1ac8cb7-d568-4285-a495-d66f52ee3e70,5edf1f8a-3216-431f-bb8b-92aa35692b5b,bbd45cc8-6f6c-464a-9cf2-e81c5d2b4407,electrician,electrician_general,2025-11-04T02:15:58.000Z,2025-10-16T03:47:14.000Z,cancelled,4380,0,,,false
8e93ed8d-072d-4fe8-88eb-12f52be34e0e,25a158f7-d6c9-4e69-9a62-10d33b582fdd,,plumber,plumber_general,2025-11-11T08:24:53.000Z,2025-10-06T03:44:27.000Z,completed,4068,0,1,Spiritus angelus pel addo congregatio astrum laudantium.,false
c1c17b2c-f507-4eab-ace1-9ec3d462e1f5,030a5f35-50d0-4fe8-88a6-a0078e1d3656,5bb36db2-6f8b-41d9-b261-cb7770522f47,beauty,beauty_general,2025-11-14T21:28:06.000Z,2025-07-19T13:17:09.000Z,requested,2606,43,,,false
17338808-aade-4973-b29f-416080ed12fd,aaa92867-8251-4f14-be72-61307c9935d1,e52370cc-be87-4828-a8c5-19cf1b90b0cb,beauty,beauty_general,2025-11-15T08:37:50.000Z,2025-07-09T20:52:52.000Z,requested,2349,0,,,true
7ac1e2a8-e031-4551-a811-0e6472634e27,48d3c9ad-08be-4251-add7-019fdc6fd5b6,,plumber,plumber_general,2025-11-16T02:14:12.000Z,2025-07-11T16:02:48.000Z,requested,487,439,,,false
33406f7d-909f-488a-bd96-01a93b44084d,030a5f35-50d0-4fe8-88a6-a0078e1d3656,577172cf-c600-47ad-a9f7-935a95150956,cleaning,cleaning_general,2025-11-08T03:21:41.000Z,2025-08-24T15:46:47.000Z,accepted,2405,0,,,false
c85d594c-8e92-4f84-b511-7f1eccb91951,50f2427e-170c-4ab7-be68-b8351691ae53,36c4ede4-1184-4438-9862-e61024af4ce6,carpentry,carpentry_general,2025-11-06T20:19:45.000Z,2025-08-28T06:54:13.000Z,accepted,3572,0,,,false
0eca5dc7-327c-4b73-b302-0a9fc3b0f917,c55b075d-c5de-482c-9580-86a09c0b2b78,dd1bd23c-5663-4fc4-b156-0eddcbafbac3,ac_repair,ac_repair_general,2025-11-16T22:44:58.000Z,2025-07-22T02:23:59.000Z,completed,4322,0,5,Pecus delibero varietas aeger vinum.,false
7daf88fe-34af-49b1-8824-22f490ca304a,846ab364-3ce5-4ced-82f6-507135ce4ddc,16b408b6-471a-4bb5-8df4-4bb8e2700079,beauty,beauty_general,2025-11-17T10:27:34.000Z,2025-08-18T19:48:30.000Z,requested,461,0,,,false
727586ac-eb57-4a3b-9aa5-933c6843ccdd,e1b9c8af-1167-4310-bc7d-5b7951fd4f47,5bb36db2-6f8b-41d9-b261-cb7770522f47,beauty,beauty_general,2025-11-09T03:55:58.000Z,2025-08-11T19:13:30.000Z,accepted,4436,0,,,false
bd2b89f0-a1ce-410f-8eef-8fe1db2b7ddf,da6d2426-f2da-40ff-9e83-696bc36f3505,117bcbe0-da2a-4853-b731-d957d56c3a68,carpentry,carpentry_general,2025-11-03T14:34:19.000Z,2025-08-22T12:06:22.000Z,accepted,1729,0,,,false
8d39d131-f975-47ce-b143-68be879eacbe,0e3e6da2-e33d-4138-ad28-bdeca61bfb07,,electrician,electrician_general,2025-11-13T17:15:12.000Z,2025-07-23T02:15:43.000Z,requested,1687,0,,,true
d5bc8ca5-da2c-4a4d-b585-b9709925e86e,ad22c909-45cc-46f6-ac7e-e1edc3cd4f02,,plumber,plumber_general,2025-11-10T15:28:21.000Z,2025-10-12T22:11:30.000Z,cancelled,230,315,,,false
0ec58579-697a-4420-89f6-308ff1d2cd03,e5d64e1f-7f8c-407b-ac26-617c46f09bcb,7b0dece1-71df-4484-867c-2230a37a7ec4,cleaning,cleaning_general,2025-11-09T23:45:45.000Z,2025-08-27T14:53:41.000Z,requested,3682,0,,,false
53aef765-c485-4e4a-b954-c89f6da90e37,9b4d7f01-40c0-4b04-9df6-fa6c44a621ca,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-06T14:22:30.000Z,2025-10-31T21:50:32.000Z,cancelled,4621,0,,,false
bac5350f-b34f-4c63-b0ac-105aeebd5312,3703b1a0-7be7-4dc4-9da1-f277aa3522dc,36c4ede4-1184-4438-9862-e61024af4ce6,carpentry,carpentry_general,2025-11-07T06:44:04.000Z,2025-09-18T08:21:26.000Z,cancelled,4741,125,,,false
b27d30ec-b1e4-437e-bf9f-7044c129270a,6f0bf1d6-e4fa-4ac6-a445-9d76c4b11a12,4919fbd7-55a8-471a-9b3c-e27e7d310f2d,beauty,beauty_general,2025-11-12T13:44:20.000Z,2025-10-21T22:42:56.000Z,requested,1863,0,,,false
5d550ca5-7c57-40e5-8498-6e5fce416501,c26adcb5-13dd-4f18-8aba-c5230515aed4,,beauty,beauty_general,2025-11-11T10:01:08.000Z,2025-09-15T04:48:52.000Z,requested,4643,0,,,false
7c261186-bfd7-4691-bffe-a8b5d2cd27ef,93ac984e-c7a5-4031-a896-81c0a628c652,,cleaning,cleaning_general,2025-11-12T04:31:56.000Z,2025-09-13T17:06:48.000Z,completed,2939,0,2,Venio curis mollitia tersus carus amet statim.,false
6e6f15b2-6dc4-458b-a281-6345c4a8c5f4,d2cdba7a-b143-4da7-9dbe-18b356c7763e,482a3201-3350-4e1b-b881-3c7786cb5c8a,pest_control,pest_control_general,2025-11-10T10:00:47.000Z,2025-10-20T09:39:56.000Z,accepted,849,0,,,false
d79113c7-4d34-4c03-b8e4-3f81481b8b56,ca82f617-de0e-440d-ad99-dce8ff1d7690,d5d583b2-e570-4fd7-8ee8-3757e4dec89d,cleaning,cleaning_general,2025-11-15T11:42:11.000Z,2025-11-02T02:40:55.000Z,completed,614,0,4,Derideo vinum virgo.,false
a26b4cdc-5b15-4cc5-af4a-e8633278d3cb,9617c53e-da22-4191-bdf5-7bee02cb28c3,e98b225f-ea68-44a6-b139-b1cdba3e42a5,carpentry,carpentry_general,2025-11-17T23:57:48.000Z,2025-09-30T16:05:12.000Z,requested,3465,0,,,false
4876d49d-f98d-43a1-bac1-d12d1a43a19e,2c6dec6b-2a6a-4c9a-b397-6644b8009d08,6f720c80-6ef0-410d-b113-eb9cbb19c903,plumber,plumber_general,2025-11-06T18:15:39.000Z,2025-07-31T02:21:58.000Z,requested,236,0,,,false
30536eb5-5ee9-45ca-99b2-ef5fcfe34416,102a6d13-4aa1-4f5b-883d-d694b4d30438,9259388f-37f2-4c2d-87f2-bbb1455a0b82,carpentry,carpentry_general,2025-11-16T22:14:13.000Z,2025-10-11T16:53:54.000Z,accepted,3502,0,,,false
cf21a84e-d4cd-451d-b173-e11b322936d2,f34bead1-ab3c-4fe3-a572-f2c59037ac02,,electrician,electrician_general,2025-11-03T15:55:49.000Z,2025-09-06T07:01:54.000Z,requested,1511,0,,,false
93a2f4de-20dc-42dc-a7f9-70f24b0820a9,9009813e-9742-46e0-8f36-097a86b0816c,36c4ede4-1184-4438-9862-e61024af4ce6,carpentry,carpentry_general,2025-11-15T16:35:30.000Z,2025-10-07T21:59:27.000Z,requested,1395,0,,,false
c9dabd5c-33c9-468f-be88-9cd2a392cadf,3178d798-09d2-4992-b1f6-32a9a1e6576d,99603976-1581-4178-845c-d55df5c74a74,pest_control,pest_control_general,2025-11-16T09:46:25.000Z,2025-07-30T23:38:41.000Z,completed,4905,0,2,Tepesco talus sufficio abstergo avarus brevis.,false
1c5ce571-4828-45f6-9075-55e74c72f0bd,8526ac89-3423-4389-af3a-d84404b03bc7,99603976-1581-4178-845c-d55df5c74a74,pest_control,pest_control_general,2025-11-12T19:18:25.000Z,2025-07-05T23:31:59.000Z,completed,3187,0,3,Bellum ducimus ademptio thymbra tergiversatio fugit crustulum corpus averto cursus.,false
9cb8f3a1-abca-410b-bc02-cf825c804c56,a4b9d72a-2fbc-4a17-aa3a-d43e046af5f5,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-05T04:17:31.000Z,2025-10-04T16:41:52.000Z,accepted,3334,0,,,false
392269ba-6a37-49b1-a118-90ac15da4be4,94e4e1ae-2f7f-4a43-a412-16c22a312ed5,4919fbd7-55a8-471a-9b3c-e27e7d310f2d,beauty,beauty_general,2025-11-14T06:52:50.000Z,2025-09-04T04:33:28.000Z,completed,3804,187,1,Pel derideo asporto absens.,false
b16388fc-f9be-40e3-9bc1-fea295e6ba48,6bde1456-27a7-4a1e-9f9e-2c16594a5da3,,plumber,plumber_general,2025-11-06T14:55:19.000Z,2025-09-14T23:50:17.000Z,requested,1429,0,,,false
1ff2e8ef-b4e9-4576-bed0-019d88374460,50329c3b-e9c3-415b-8afa-6c2d522f9245,8189740a-dbee-47b6-9e9c-09b40b56811f,plumber,plumber_general,2025-11-07T08:44:33.000Z,2025-07-27T00:37:14.000Z,completed,3250,0,2,Numquam arbustum adflicto careo articulus.,true
c8a240f1-195e-4ddb-a211-cafa3153a1cb,980ff832-0976-48d1-98bf-b8cfe19ca65a,88c0da02-0c20-4287-b3fd-578c686c8d0e,pest_control,pest_control_general,2025-11-06T11:50:00.000Z,2025-10-23T01:21:57.000Z,cancelled,979,155,,,false
a41e0430-2d00-4a15-b055-97aece0f546c,458a8f1c-56be-4bcc-b5cc-88cd5cd3b219,c09d7f15-3f46-4def-b8a5-94b4e298402f,carpentry,carpentry_general,2025-11-06T20:24:20.000Z,2025-09-14T15:13:19.000Z,accepted,3005,0,,,false
a5a517de-8b9c-4164-b0d2-5db9480b371b,3148fc69-9db9-4ab2-b3bd-6f366e4728d4,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-05T02:52:34.000Z,2025-09-09T22:04:19.000Z,requested,863,0,,,false
7baff9c6-61a4-411b-b3ce-5c6c4ef63a9f,eb2c2810-7145-4c57-ac3c-df75b005b1a4,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-08T04:39:42.000Z,2025-07-12T12:49:26.000Z,accepted,111,0,,,false
6fb36884-34f5-45b2-9aa1-37dbdd89eb55,7f61d3b2-0261-43cc-9dd6-d87b3c6212ef,0ce1c84e-04e7-49b2-b3f3-84df29cd736c,beauty,beauty_general,2025-11-10T05:15:34.000Z,2025-08-23T03:08:20.000Z,cancelled,3803,0,,,false
cde961b2-d6e8-4750-b08e-9df2a6333b54,83eed37f-c017-4e87-a1ad-6cf384c9ac6e,f81706e7-820f-4549-9b48-57280daf927a,cleaning,cleaning_general,2025-11-03T12:04:16.000Z,2025-08-19T10:50:39.000Z,accepted,3913,0,,,false
8d97ef32-d3d4-4060-a370-027f197003af,a6a45e47-eb02-40a7-82f8-38a14c786027,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-05T01:35:20.000Z,2025-11-01T09:32:45.000Z,accepted,4692,0,,,false
1706c8ec-8c13-4b00-86df-afd36925c5e6,ca82f617-de0e-440d-ad99-dce8ff1d7690,eeee889e-dca9-4e33-8f87-dd22cc3d77f8,plumber,plumber_general,2025-11-09T20:18:14.000Z,2025-10-05T07:20:50.000Z,completed,4864,0,2,Suggero acceptus sortitus attollo vitae nemo antepono admoveo.,false
d616cadc-55a4-4d57-8012-517447dcef0b,382fdfcf-573a-4c74-981b-7ee2ffad0f7e,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-03T01:07:29.000Z,2025-07-07T03:11:14.000Z,cancelled,444,0,,,false
03018b76-339d-46f0-8d5d-eb5787cc025a,7776678b-b665-487e-abeb-faf209f638a5,4919fbd7-55a8-471a-9b3c-e27e7d310f2d,beauty,beauty_general,2025-11-08T18:25:54.000Z,2025-07-16T04:41:19.000Z,cancelled,2659,473,,,false
3c005786-25d5-49ab-b72e-45cce0dc8283,5ada6ede-e6d9-40a7-94f0-f266b3fbc17f,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-06T23:33:38.000Z,2025-08-30T22:33:14.000Z,cancelled,4645,131,,,false
d264e9c9-9635-44b6-98c4-68021c46afc0,d244dac4-99de-40a0-9844-595b61c46a50,90d2c92c-7ad4-45f8-b846-843928b3b5ff,pest_control,pest_control_general,2025-11-08T19:43:42.000Z,2025-09-25T18:26:39.000Z,cancelled,1818,0,,,false
6a6818be-267e-4422-82d9-6d4ec07d6fdc,2925b866-801e-41be-9459-efb1a6703c74,cdbac281-c8cc-4770-98a3-ff4b0a9d4eda,plumber,plumber_general,2025-11-16T09:59:53.000Z,2025-10-16T03:30:17.000Z,completed,2603,54,4,Perferendis placeat crastinus adamo tersus delibero.,false
000233a3-ad6b-415a-be95-56a57c3bcd01,9bf10f89-71cb-444d-81e4-9ea6b54fca50,16b408b6-471a-4bb5-8df4-4bb8e2700079,beauty,beauty_general,2025-11-04T12:06:46.000Z,2025-07-27T21:41:03.000Z,requested,3342,0,,,false
db31bbd3-3924-4c50-9a23-098107cf1b30,4bdba3db-889d-4bd8-b9d3-79e033549ea3,5bb36db2-6f8b-41d9-b261-cb7770522f47,beauty,beauty_general,2025-11-06T10:22:48.000Z,2025-07-13T22:41:24.000Z,cancelled,4958,120,,,false
ba430d6d-5c1c-4e42-83d4-3fadb5d9a5fd,42cfc433-289b-4a45-ba53-541dd31b3613,73167e29-5166-45cd-a226-5df2c9a4189f,ac_repair,ac_repair_general,2025-11-06T20:57:21.000Z,2025-09-23T11:13:10.000Z,cancelled,4789,48,,,false
c438776b-97b4-4e65-8844-1aea9bf56405,0a7d4418-557d-4183-b347-7de94dcc0cd9,941d1af1-3c1d-40e1-8ed8-c1258d8aaecf,cleaning,cleaning_general,2025-11-14T17:14:57.000Z,2025-09-24T10:19:46.000Z,requested,3948,0,,,false
c42887e3-96d2-41f9-8e69-bf1180bfc4ca,a054265b-9e20-480c-8875-560182c41350,,electrician,electrician_general,2025-11-15T04:56:33.000Z,2025-08-15T23:00:09.000Z,completed,2669,0,2,Pax cursim recusandae aureus dolores sunt corona.,false
29183315-d9c1-456d-8a74-ce804b6a8e47,03ae60a3-868e-4709-a5c7-be5f2a03a014,b7894261-5881-4010-8663-361361da6231,electrician,electrician_general,2025-11-17T11:16:45.000Z,2025-11-02T03:10:53.000Z,accepted,3120,0,,,false
196c4ec5-581b-495a-91f1-5f6e211f1a7d,f0bf3214-1b08-4fd9-9498-62e7356dbc06,4919fbd7-55a8-471a-9b3c-e27e7d310f2d,beauty,beauty_general,2025-11-16T02:55:23.000Z,2025-09-11T16:14:52.000Z,requested,172,430,,,false
1ca619d6-6d32-4bae-8536-6fe667b84ceb,2c2b2624-f16a-4112-9aed-f9f4660d0b60,,beauty,beauty_general,2025-11-08T11:17:10.000Z,2025-10-04T23:52:01.000Z,cancelled,3137,349,,,false
3b407ac4-6813-4547-ba8c-a41a35c3816f,093295b9-d039-4eda-99a3-976ed1f33f7c,5f7c9188-b5d9-40be-8a69-29805363dbb5,ac_repair,ac_repair_general,2025-11-04T04:03:08.000Z,2025-09-21T19:03:18.000Z,accepted,232,0,,,false
266d16b5-55c1-4d15-b663-97993edd8da7,69ccf178-c415-4fe6-8e05-b33d9f254e45,d5d583b2-e570-4fd7-8ee8-3757e4dec89d,cleaning,cleaning_general,2025-11-09T02:24:26.000Z,2025-09-11T10:16:43.000Z,cancelled,3445,0,,,false
cc50d2d9-a364-43b1-b88f-d7dc0ebab303,635bac19-e11b-45a8-afea-44e9c7152cb1,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-12T00:18:06.000Z,2025-07-29T13:00:40.000Z,accepted,175,0,,,false
2e033dbf-b32c-4eec-acab-157a65961fe0,c434f5bf-d922-47fe-9249-715ff8a3b030,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-06T14:40:11.000Z,2025-07-28T09:14:46.000Z,accepted,3020,0,,,false
4b828a79-5e34-4c0f-9ac9-c69ae01b5a3a,c1659d11-d3a8-4d22-88f6-59edf019d43c,,cleaning,cleaning_general,2025-11-03T12:06:39.000Z,2025-07-31T07:16:25.000Z,cancelled,1162,0,,,false
c84abac4-8812-4403-a883-f7a068423713,296aff0e-1f46-411b-af9b-c40053021e28,83eb44e6-8146-4a4f-83c5-de272bd66345,beauty,beauty_general,2025-11-09T12:15:57.000Z,2025-07-06T21:54:55.000Z,cancelled,4467,51,,,false
1dbf9582-7fb0-4b16-9c24-3d28482ca0fe,6306cbd0-f5f4-4755-bdbf-971f8b68f242,e52370cc-be87-4828-a8c5-19cf1b90b0cb,beauty,beauty_general,2025-11-04T09:32:53.000Z,2025-09-28T04:54:41.000Z,completed,4019,0,2,Corona cursus ubi absens.,false
3e58568b-15a9-4ce1-8b47-a25f21d6a433,390e8051-6a76-4131-8c29-53a769748a07,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-08T22:59:14.000Z,2025-08-30T16:53:02.000Z,requested,4445,0,,,false
967cc9cc-5961-4a91-a13d-1724cd9dd3ac,ed8aba2b-0b84-4c67-9062-4407897d09d0,5f7c9188-b5d9-40be-8a69-29805363dbb5,ac_repair,ac_repair_general,2025-11-12T02:17:15.000Z,2025-08-12T09:53:17.000Z,requested,4092,0,,,false
144fd1b9-3b0b-4eec-9eba-02cfb92fa7df,cf09dace-cbfd-4d13-98b4-14cee6566a50,23d1e545-6897-4746-b792-ca47f0c89a73,ac_repair,ac_repair_general,2025-11-05T21:48:39.000Z,2025-10-19T01:42:12.000Z,accepted,3001,203,,,false
0ad070d2-0d71-4ab9-b56f-86b143a9c622,24334896-9112-4834-b6c0-aace02e79aae,37ab1ca6-9c4f-42eb-8a1e-4be3e9ae87a8,pest_control,pest_control_general,2025-11-17T01:27:49.000Z,2025-10-08T21:38:18.000Z,requested,1889,0,,,false
3ba84225-2f78-4937-b1f7-091cfe6b21db,50329c3b-e9c3-415b-8afa-6c2d522f9245,941d1af1-3c1d-40e1-8ed8-c1258d8aaecf,cleaning,cleaning_general,2025-11-03T12:49:50.000Z,2025-09-10T08:01:25.000Z,requested,2308,286,,,false
7f5bad50-f53e-438c-ab03-e8a6b43f2feb,fe50e6ff-d46d-4528-beb9-19f28ebbb54c,117bcbe0-da2a-4853-b731-d957d56c3a68,carpentry,carpentry_general,2025-11-11T13:12:17.000Z,2025-08-06T19:52:14.000Z,completed,4172,0,1,Approbo adhaero debilito.,false
016ff0d7-98e7-42c8-817a-4ed9096b4988,1747c214-fb06-44a7-8f39-bd6a46efb5d0,ddaf0e23-d664-4313-89bb-5e51f8f6c1d2,plumber,plumber_general,2025-11-11T04:41:09.000Z,2025-09-08T08:38:36.000Z,requested,3723,0,,,false
e4151c2d-6489-4b5f-a6d0-c8a58e61b86c,468e23e0-aa67-4d23-a869-ee342e67c817,,plumber,plumber_general,2025-11-14T04:31:35.000Z,2025-10-02T02:26:33.000Z,requested,4143,0,,,false
e1fbda49-8e80-4a0f-87f0-83a79501dbc1,ae930d0d-8fcf-45c6-87ad-fc66b3154430,9f8c4b1e-34f2-449f-8b1b-6fa88ab12474,plumber,plumber_general,2025-11-10T16:13:11.000Z,2025-10-20T15:40:52.000Z,cancelled,3243,297,,,false
96476d32-d306-4d67-90b5-b689349df81f,689ad31d-2fd8-4f14-8a5e-189a45d3d9cb,,electrician,electrician_general,2025-11-13T23:25:54.000Z,2025-08-15T20:32:28.000Z,cancelled,718,0,,,false
c565cc39-209d-4e9c-b6ec-4902f032b10e,371bd1dc-5b0e-489a-b8d9-e92eabf163ac,cdbac281-c8cc-4770-98a3-ff4b0a9d4eda,plumber,plumber_general,2025-11-04T14:24:18.000Z,2025-07-19T00:36:30.000Z,accepted,868,0,,,false
f13d6796-093f-4bdf-a12c-e0f77e495152,ff3406de-3435-4cac-8943-0cdc1c0177da,16b408b6-471a-4bb5-8df4-4bb8e2700079,beauty,beauty_general,2025-11-04T07:04:37.000Z,2025-10-19T21:29:21.000Z,requested,405,0,,,false
4503c523-f2e1-4d89-a3e9-a82d24a1e1aa,369d7cc6-8b0e-4c3f-b2e5-c7b241d4bde1,f81706e7-820f-4549-9b48-57280daf927a,cleaning,cleaning_general,2025-11-05T21:22:24.000Z,2025-07-27T12:20:58.000Z,completed,765,275,3,Curso at cattus depromo adversus conservo.,false
222251e7-83dd-40b2-a8de-2f1ece5fd555,a3069ee8-c7b3-45a0-bbd6-7dc45a924ebf,9259388f-37f2-4c2d-87f2-bbb1455a0b82,carpentry,carpentry_general,2025-11-11T07:35:49.000Z,2025-09-20T07:59:54.000Z,accepted,1703,136,,,false
22d34772-8b7e-4f8f-9a8d-ffc748c045c9,c572df4c-5096-4cbf-8776-4ad2facf81cd,b7894261-5881-4010-8663-361361da6231,electrician,electrician_general,2025-11-15T23:44:13.000Z,2025-08-15T03:23:45.000Z,accepted,908,0,,,false
05cac86c-88b3-4940-9b7e-8062e785817a,f2260a10-7f65-4f86-a638-7424802f81b0,,beauty,beauty_general,2025-11-10T01:17:42.000Z,2025-08-23T16:52:35.000Z,accepted,4034,385,,,false
0f257f9e-9391-4110-8251-01e867819d8e,e3e08f98-a404-42ed-b5d3-3c51bf945abe,e52370cc-be87-4828-a8c5-19cf1b90b0cb,beauty,beauty_general,2025-11-12T09:34:15.000Z,2025-08-23T21:08:43.000Z,requested,1105,0,,,false
62e02719-2a1c-4be1-98be-7f16424a720e,23401f51-1bd4-4030-9163-84fe9566b7df,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-06T10:20:08.000Z,2025-10-06T17:17:27.000Z,cancelled,233,359,,,false
b8e0c972-3c28-4374-85c0-e59357bdd51e,c08041ea-adb1-49f3-b996-f51fb54e483f,f81706e7-820f-4549-9b48-57280daf927a,cleaning,cleaning_general,2025-11-10T16:00:09.000Z,2025-11-01T23:35:32.000Z,accepted,3069,0,,,false
e239b12e-063c-4d39-9d99-6af43f0de361,efc70b6a-97f0-4b6b-aa04-32b3739b59d1,90d2c92c-7ad4-45f8-b846-843928b3b5ff,pest_control,pest_control_general,2025-11-10T20:11:39.000Z,2025-09-15T08:59:47.000Z,cancelled,4103,115,,,false
6b0416e6-a6bb-42a6-bd2e-8450f3ed536e,f6fea06e-e26d-49dd-ae12-1e7155cbb0e3,7bf76fdf-6b3d-4e41-93a4-a5e77517cf1c,carpentry,carpentry_general,2025-11-07T22:47:36.000Z,2025-07-11T00:15:57.000Z,cancelled,2420,0,,,false
f6753f3d-6151-4f4b-86a4-1cb1b92db828,c91a288e-743d-4262-9c75-5d8bee5f06e4,c5d3d495-557d-4c74-add7-b525acd074a3,carpentry,carpentry_general,2025-11-12T00:49:49.000Z,2025-08-12T22:15:14.000Z,cancelled,3916,0,,,false
fe70829f-c56f-41e1-96b6-97929f316529,58d41fb2-dcd4-47b6-9129-60c65b7b008f,d5d583b2-e570-4fd7-8ee8-3757e4dec89d,cleaning,cleaning_general,2025-11-11T20:48:08.000Z,2025-07-31T12:18:04.000Z,cancelled,3323,211,,,false
afd64163-027e-4576-a5b8-6f4d871d4ad8,d894f49f-e8fb-4365-85c9-0e4fffc38349,c5d3d495-557d-4c74-add7-b525acd074a3,carpentry,carpentry_general,2025-11-06T15:47:16.000Z,2025-09-10T08:46:10.000Z,completed,2280,404,4,Depulso aliquam comitatus.,false
27b6369e-7ef8-42ed-9df4-5a9d4af34612,24334896-9112-4834-b6c0-aace02e79aae,a2d604cd-948d-4568-8e93-11fdc7a29c04,ac_repair,ac_repair_general,2025-11-16T04:52:09.000Z,2025-07-21T09:23:46.000Z,requested,1835,443,,,false
2cb08762-c37e-450e-9778-2b34abb1ca9f,e4b916d5-779e-4286-84e0-1b4bd43234dc,dd1bd23c-5663-4fc4-b156-0eddcbafbac3,ac_repair,ac_repair_general,2025-11-11T13:27:18.000Z,2025-07-30T14:19:28.000Z,completed,2341,128,1,Tam reprehenderit vero celo trado audax aegre a.,false
cd700e1c-1224-461f-80c8-119578991b41,37565d78-f07c-4293-bd55-92465899a42c,36c4ede4-1184-4438-9862-e61024af4ce6,carpentry,carpentry_general,2025-11-03T10:06:22.000Z,2025-10-21T23:13:25.000Z,cancelled,2911,0,,,false
2cb9ea88-984f-4f28-bc01-80ddbda20db6,286da819-152b-436e-b386-0c178ab40b8d,86e69b09-8910-42d5-966b-416be0c150eb,cleaning,cleaning_general,2025-11-14T13:59:46.000Z,2025-10-21T06:11:57.000Z,accepted,3075,0,,,false
59a7d5aa-40d7-41f4-a775-2b3ac0ba3961,578be7b2-51be-4e53-8441-2300b9f6712b,577172cf-c600-47ad-a9f7-935a95150956,cleaning,cleaning_general,2025-11-05T12:41:31.000Z,2025-08-26T06:17:34.000Z,completed,1945,0,3,Patior terminatio reiciendis spiritus caelum tyrannus armarium conforto.,false
1d72b4ac-9ce8-42b6-98ab-a3bc04f2295a,a5862130-9c56-4d31-b8a9-b063cd414158,,electrician,electrician_general,2025-11-11T10:40:12.000Z,2025-10-23T06:10:53.000Z,cancelled,818,0,,,false
17fb37c3-3290-49dc-9a3d-f2edf5e22160,cda73d55-efef-4db4-afe3-71f934f96711,8b877ccc-39c8-4cd2-a494-f35f375c42e5,plumber,plumber_general,2025-11-08T03:19:21.000Z,2025-09-28T22:53:07.000Z,cancelled,1736,232,,,false
45ca3f48-9347-4449-9bc1-be99fd8c26b4,f1f130bd-6e9a-4d45-8eef-e2d6f78851ec,,cleaning,cleaning_general,2025-11-13T05:07:29.000Z,2025-09-06T19:23:31.000Z,requested,4863,196,,,false
1081475b-fcf6-443e-96ba-0e73fc9fc1f9,5df891b9-0332-4aec-8766-953960048503,c5d3d495-557d-4c74-add7-b525acd074a3,carpentry,carpentry_general,2025-11-08T08:33:10.000Z,2025-10-14T21:53:57.000Z,completed,2871,0,1,Una bis demitto depopulo verus ventosus aegre vitae aegrotatio.,false
46a92f05-cdc5-4ac9-aa80-4b378a499d84,2925b866-801e-41be-9459-efb1a6703c74,90f1fcd2-ad88-4262-bfa0-7a1a26a56d4a,pest_control,pest_control_general,2025-11-09T21:38:41.000Z,2025-08-30T16:59:17.000Z,cancelled,4036,0,,,false
2f24c59c-8707-47e7-9ac7-4eee45e2a4bd,016fb1db-9d63-4888-89fe-ecf147d8b24b,5bb36db2-6f8b-41d9-b261-cb7770522f47,beauty,beauty_general,2025-11-15T13:58:01.000Z,2025-11-01T02:56:50.000Z,completed,4768,116,4,Beatus decimus supra bene curtus.,false
27db8201-cbb4-41be-87cb-d0fdefa1d2b6,aabf67c9-0d02-4110-9074-2a306457a9e8,83eb44e6-8146-4a4f-83c5-de272bd66345,beauty,beauty_general,2025-11-03T22:26:02.000Z,2025-11-02T13:08:01.000Z,cancelled,3188,289,,,false
9fd5b7e9-9862-4452-bd0e-20ff323855ce,b2ade952-583f-4e08-8c38-639f585ed2e2,bbd45cc8-6f6c-464a-9cf2-e81c5d2b4407,electrician,electrician_general,2025-11-16T05:26:13.000Z,2025-07-20T23:15:30.000Z,accepted,1884,0,,,false
3be18eef-e53e-4b6b-9493-8eca31b93e89,c7f1253b-f133-487b-ab99-d6030651c83c,,beauty,beauty_general,2025-11-10T03:24:38.000Z,2025-10-21T21:58:29.000Z,accepted,939,0,,,false
c2a0f883-78a0-4562-a33c-ae4ed7a9442d,56ecfc78-e846-481b-a16c-7d5f30dc3f8f,83eb44e6-8146-4a4f-83c5-de272bd66345,beauty,beauty_general,2025-11-16T07:41:11.000Z,2025-10-21T05:46:32.000Z,accepted,1931,0,,,false
